,d_name,did,d_code,relation,e_name,eid,e_code
9633,原发性痛经,298,65754002,has symptom_main,经期头痛,1134,25064002|248957007
9634,原发性痛经,298,65754002,has symptom_main,经期小腹坠痛,1568,54586004|307428004
9635,原发性痛经,298,65754002,has symptom,腹泻,992,62315008
9636,原发性痛经,298,65754002,has symptom,头晕,969,404640003
9647,圆形糠疹,307,238639005,has symptom_main,鳞屑,1993,271761007
9648,圆形糠疹,307,238639005,has symptom_main,圆形灰白或淡褐色斑,1481,
9649,圆形糠疹,307,238639005,has symptom,恶病性痤疮,1867,11381005|21594007
9662,月经不调,197,80182007,has symptom_main,月经周期改变,2018,42131003
9663,月经不调,197,80182007,has symptom,经期提前,1454,248962008
9664,月经不调,197,80182007,has symptom,经期推迟,1363,84292000
9665,月经不调,197,80182007,has symptom,经期小腹坠痛,1568,54586004|307428004
9666,月经不调,197,80182007,has symptom,经期延长,1759,248963003
9667,月经不调,197,80182007,has symptom,经血发黑,1937,312483008|371252007
9668,月经不调,197,80182007,has symptom,月经过多,1361,386692008
9676,晕动症,198,37031009,has symptom_main,恶心,1369,422587007
9677,晕动症,198,37031009,has symptom_main,冷汗,1629,83547004
9678,晕动症,198,37031009,has symptom_main,面色苍白,1952,398979000
9679,晕动症,198,37031009,has symptom_main,上腹不适,1849,119416008
9680,晕动症,198,37031009,has symptom,唾液分泌增多,1645,34178000|35105006
9681,晕动症,198,37031009,has symptom,眩晕,2007,399153001
9682,晕动症,198,37031009,has symptom,眼球震颤,952,563001
9688,再生障碍性贫血,645,306058006,has symptom_main,出血,1628,131148009
9689,再生障碍性贫血,645,306058006,has symptom_main,发热,755,386661006
9690,再生障碍性贫血,645,306058006,has symptom_main,贫血,604,271737000
9691,再生障碍性贫血,645,306058006,has symptom,乏力,1405,13791008
9692,再生障碍性贫血,645,306058006,has symptom,头晕,969,404640003
9693,再生障碍性贫血,645,306058006,has symptom,心悸,1961,80313002
9694,再生障碍性贫血,645,306058006,has symptom,血红蛋白尿,748,68600005
9707,早搏,343,29717002,has symptom_main,乏力,1405,13791008
9708,早搏,343,29717002,has symptom_main,胸闷,1742,23924001
9709,早搏,343,29717002,has symptom_main,心悸,1961,80313002
9710,早搏,343,29717002,has symptom,头晕,969,404640003
9711,早搏,343,29717002,has symptom,心前区隐痛,1298,29857009|83644001
9713,早泄,438,44001008,has symptom,精神萎靡,865,87521009
9714,早泄,438,44001008,has symptom,失眠,1684,193462001
9715,早泄,438,44001008,has symptom,乏力,1405,13791008
9724,躁郁样,557,13746004,has symptom,快感缺乏,1330,28669007
9725,躁郁样,557,13746004,has symptom,心境不良,808,
9726,躁郁样,557,13746004,has symptom,无助感,787,33300005
9727,躁郁样,557,13746004,has symptom_main,焦虑,801,48694002
9728,躁郁样,557,13746004,has symptom_main,情绪低落,1301,420038007
9729,躁郁样,557,13746004,has symptom,失眠,1684,193462001
9736,阵发性室上性心动过速,352,67198005,has symptom_main,胸闷,1742,23924001
9737,阵发性室上性心动过速,352,67198005,has symptom_main,头晕,969,404640003
9738,阵发性室上性心动过速,352,67198005,has symptom_main,心悸,1961,80313002
9739,阵发性室上性心动过速,352,67198005,has symptom,乏力,1405,13791008
9740,阵发性室上性心动过速,352,67198005,has symptom,晕厥,1479,271594007
9746,阵发性室性心动过速,462,66657009,has symptom_main,心悸,1961,80313002
9747,阵发性室性心动过速,462,66657009,has symptom,呼吸困难,1207,267036007
9748,阵发性室性心动过速,462,66657009,has symptom,面色苍白,1952,398979000
9749,阵发性室性心动过速,462,66657009,has symptom,头晕,969,404640003
9750,阵发性室性心动过速,462,66657009,has symptom,胸闷,1742,23924001
9755,支气管肺炎,86,396285007,has symptom_main,发热,755,386661006
9756,支气管肺炎,86,396285007,has symptom_main,呼吸急促,1401,271823003
9757,支气管肺炎,86,396285007,has symptom_main,咳嗽,1406,49727002
9758,支气管肺炎,86,396285007,has symptom,鼻翼扇动,2045,21558008
9759,支气管肺炎,86,396285007,has symptom,烦躁不安,878,30819006
9760,支气管肺炎,86,396285007,has symptom,呼吸困难,1207,267036007
9761,支气管肺炎,86,396285007,has symptom,面色苍白,1952,398979000
9782,支气管扩张,407,12295008,has symptom_main,慢性咳嗽,1904,68154008
9783,支气管扩张,407,12295008,has symptom_main,反复咯血,1013,66857006|255227004
9784,支气管扩张,407,12295008,has symptom_main,脓痰,1581,42192008
9785,支气管扩张,407,12295008,has symptom,杵状指,1801,30760008
9786,支气管扩张,407,12295008,has symptom,发热,755,386661006
9787,支气管扩张,407,12295008,has symptom,啰音,1793,48409008
9788,支气管扩张,407,12295008,has symptom,乏力,1405,13791008
9789,支气管扩张,407,12295008,has symptom,呼吸困难,1207,267036007
9790,支气管扩张,407,12295008,has symptom,胸闷,1742,23924001
9799,支气管炎,339,32398004,has symptom_main,喉咙痒,945,162400007
9800,支气管炎,339,32398004,has symptom_main,呼吸急促,1401,271823003
9801,支气管炎,339,32398004,has symptom_main,咳痰,774,28743005
9802,支气管炎,339,32398004,has symptom_main,咳嗽,1406,49727002
9803,支气管炎,339,32398004,has symptom,乏力,1405,13791008
9804,支气管炎,339,32398004,has symptom,反复上呼吸道感染,1711,195708003
9805,支气管炎,339,32398004,has symptom,畏寒,1175,80585000
9806,支气管炎,339,32398004,has symptom,哮鸣音,1091,56018004
9833,支原体肺炎,8,46970008,has symptom_main,刺激性咳嗽,1576,49727002|263789000
9834,支原体肺炎,8,46970008,has symptom_main,发热,755,386661006
9835,支原体肺炎,8,46970008,has symptom_main,脓痰,1581,42192008
9836,支原体肺炎,8,46970008,has symptom,头痛,1650,25064002
9837,支原体肺炎,8,46970008,has symptom,乏力,1405,13791008
9838,支原体肺炎,8,46970008,has symptom,肌肉痛,1687,68962001
9839,支原体肺炎,8,46970008,has symptom,食欲下降,987,64379006
9840,支原体肺炎,8,46970008,has symptom,咽喉痛,1743,162397003
9846,脂溢性皮炎,76,50563003,has symptom_main,油腻性鳞屑,825,164365002|13524005
9847,脂溢性皮炎,76,50563003,has symptom,瘙痒,1688,418290006
9864,脂溢性脱发,561,201143000,has symptom_main,瘙痒,1688,418290006
9865,脂溢性脱发,561,201143000,has symptom_main,头发大量脱落,1996,299675004
9866,脂溢性脱发,561,201143000,has symptom,头发枯黄稀疏,1133,278040002|371244009
9867,脂溢性脱发,561,201143000,has symptom,头皮光亮,1211,
9873,直肠脱垂,527,57773001,has symptom_main,肛门有肿块脱出,1002,248523006|29696001
9874,直肠脱垂,527,57773001,has symptom,粘液便,1713,271864008
9875,直肠脱垂,527,57773001,has symptom,便秘,1733,14760008
9876,直肠脱垂,527,57773001,has symptom,便血,870,405729008
9877,直肠脱垂,527,57773001,has symptom,腹痛,1288,21522001
9878,直肠脱垂,527,57773001,has symptom,肛门肿胀,2005,53505006|65124004
9879,直肠脱垂,527,57773001,has symptom,痉挛性便秘,1976,430097009
9880,直肠脱垂,527,57773001,has symptom,里急后重,1182,267053000
9883,直肠息肉,731,39772007,has symptom_main,便血,870,405729008
9884,直肠息肉,731,39772007,has symptom_main,直肠脱垂,527,57773001
9885,直肠息肉,731,39772007,has symptom,排便不尽感,877,111989001|255599008
9886,直肠息肉,731,39772007,has symptom,腹泻,992,62315008
9887,直肠息肉,731,39772007,has symptom,里急后重,1182,267053000
9888,直肠息肉,731,39772007,has symptom,排便频率异常,1612,425064003
9890,直肠炎,598,3951002,has symptom_main,腹痛,1288,21522001
9891,直肠炎,598,3951002,has symptom_main,腹泻,992,62315008
9892,直肠炎,598,3951002,has symptom,腹泻与便秘交替,2051,249517009
9893,直肠炎,598,3951002,has symptom,里急后重,1182,267053000
9894,直肠炎,598,3951002,has symptom,脓血便,1677,405729008|255316004
9901,智能障碍,469,110359009,has symptom_main,心理年龄小于生理年龄,1137,
9902,智能障碍,469,110359009,has symptom_main,反应迟钝,1153,422768004
9903,智能障碍,469,110359009,has symptom_main,学习障碍,1822,161129001
9904,智能障碍,469,110359009,has symptom_main,痴呆,1838,52448006
9905,智能障碍,469,110359009,has symptom,定向力障碍,1086,62476001
9906,智能障碍,469,110359009,has symptom,记忆力障碍,177,386807006
9907,智能障碍,469,110359009,has symptom,缺乏自控能力,2182,705000008
9918,中耳炎,254,14852000,has symptom_main,耳流脓,1138,164215009
9919,中耳炎,254,14852000,has symptom_main,鼓膜穿孔,1162,60442001
9920,中耳炎,254,14852000,has symptom_main,听力下降,2053,103276001
9921,中耳炎,254,14852000,has symptom_main,耳鸣,1630,60862001
9922,中耳炎,254,14852000,has symptom_main,耳痛,1053,16001004
9923,中耳炎,254,14852000,has symptom,乏力,1405,13791008
9924,中耳炎,254,14852000,has symptom,发热,755,386661006
9938,中暑,378,52072009,has symptom,畏热,2050,69215007
9939,中暑,378,52072009,has symptom,反应迟钝,1153,422768004
9940,中暑,378,52072009,has symptom_main,高热,1421,409702008
9941,中暑,378,52072009,has symptom_main,口渴,1589,59299002
9942,中暑,378,52072009,has symptom_main,呕吐,1608,422400008
9943,中暑,378,52072009,has symptom_main,抽搐,1273,386783003
9944,中暑,378,52072009,has symptom_main,出汗减少,1508,111980002
9945,中暑,378,52072009,has symptom_main,出汗异常,1394,52526003
9946,中暑,378,52072009,has symptom_main,恶心,1369,422587007
9947,中暑,378,52072009,has symptom_main,昏迷,1953,371632003
9948,中暑,378,52072009,has symptom,面色苍白,1952,398979000
9949,中暑,378,52072009,has symptom,热痉挛,1107,87108006
9950,中暑,378,52072009,has symptom,脱水热,1599,49513005
9968,周期性麻痹,40,198030008,has symptom,肌无力,1200,26544005
9969,周期性麻痹,40,198030008,has symptom,腹壁反射减弱,1116,299852009
9970,周期性麻痹,40,198030008,has symptom,感觉障碍,845,85972008
9971,周期性麻痹,40,198030008,has symptom,呼吸困难,1207,267036007
9972,周期性麻痹,40,198030008,has symptom,肌肉肥大,1979,249829006
9973,周期性麻痹,40,198030008,has symptom,紧张,2193,53489000
9974,周期性麻痹,40,198030008,has symptom,疲劳,901,84229001
9975,周期性麻痹,40,198030008,has symptom,轻瘫,2079,163600007
9976,周期性麻痹,40,198030008,has symptom,肾间质受损,1485,50235001|417163006
9977,周期性麻痹,40,198030008,has symptom,四肢对称性软瘫,1293,66019005|39157001|255473004
9978,周期性麻痹,40,198030008,has symptom,醉酒,1600,25702006
9984,肘关节脱位,687,417558002,has symptom_main,肘关节疼痛,1946,202480001
9985,肘关节脱位,687,417558002,has symptom_main,肘关节活动受限,1398,304301001
9986,肘关节脱位,687,417558002,has symptom,神经损伤,1056,57182000
9987,肘关节脱位,687,417558002,has symptom,肘关节畸形,983,298874005
9989,主动脉瓣狭窄合并关闭不全,721,194987006,has symptom_main,黑蒙,2117,70449006
9990,主动脉瓣狭窄合并关闭不全,721,194987006,has symptom_main,活动后气促,2074,60845006
9991,主动脉瓣狭窄合并关闭不全,721,194987006,has symptom_main,心绞痛,578,194828000
9992,主动脉瓣狭窄合并关闭不全,721,194987006,has symptom_main,心脏杂音,1921,88610006
9993,主动脉瓣狭窄合并关闭不全,721,194987006,has symptom_main,晕厥,1479,271594007
9994,主动脉瓣狭窄合并关闭不全,721,194987006,has symptom,收缩期震颤,1244,271657009
10003,子宫发育异常,82,12337004|248152002,has symptom_main,女性不孕,1206,6738008
10004,子宫发育异常,82,12337004|248152002,has symptom_main,月经不调,197,80182007
10005,子宫发育异常,82,12337004|248152002,has symptom,早产,1619,282020008
10006,子宫发育异常,82,12337004|248152002,has symptom,不明原因发热,1088,7520000
10007,子宫发育异常,82,12337004|248152002,has symptom,产后出血,1936,47821001
10008,子宫发育异常,82,12337004|248152002,has symptom,腹痛,1288,21522001
10009,子宫发育异常,82,12337004|248152002,has symptom,肌肉发育不良,1836,71616004|25723000
10010,子宫发育异常,82,12337004|248152002,has symptom,流产,717,386639001
10011,子宫发育异常,82,12337004|248152002,has symptom,原发性痛经,298,65754002
10012,子宫发育异常,82,12337004|248152002,has symptom,子宫压痛,2044,289667007
10015,子宫肥大,626,198316006,has symptom_main,经期延长,1759,248963003
10016,子宫肥大,626,198316006,has symptom,月经过多,1361,386692008
10020,子宫肌瘤,338,95315005,has symptom_main,下腹部包块,1842,27033000|4147007
10021,子宫肌瘤,338,95315005,has symptom_main,阴道分泌物增多,1267,289560001
10022,子宫肌瘤,338,95315005,has symptom,经间期出血,1998,237130006
10023,子宫肌瘤,338,95315005,has symptom,痛经,157,266599000
10024,子宫肌瘤,338,95315005,has symptom,月经过多,1361,386692008
10031,子宫内膜异位症,559,396224008,has symptom_main,痛经,157,266599000
10032,子宫内膜异位症,559,396224008,has symptom_main,性交疼痛,929,71315007
10033,子宫内膜异位症,559,396224008,has symptom_main,月经过多,1361,386692008
10034,子宫内膜异位症,559,396224008,has symptom,月经不调,197,80182007
10035,子宫内膜异位症,559,396224008,has symptom,继发性不孕,1072,297121000
10047,子宫息肉,674,11314008,has symptom_main,阴道不规则出血,1463,289530006|49608001
10048,子宫息肉,674,11314008,has symptom_main,阴道分泌物异常,1749,289567003
10049,子宫息肉,674,11314008,has symptom,月经不调,197,80182007
10050,子宫息肉,674,11314008,has symptom,月经过多,1361,386692008
10053,子宫下垂,146,24976005,has symptom,下腹坠胀,1933,
10054,子宫下垂,146,24976005,has symptom,腰骶疼痛,1966,21492008|22253000
10055,子宫下垂,146,24976005,has symptom,月经过多,1361,386692008
10060,自身免疫性孕酮性皮炎,320,400009001,has symptom_main,多形红斑样皮疹,1106,36715001
10061,自身免疫性孕酮性皮炎,320,400009001,has symptom_main,水疱,885,339008
10062,自身免疫性孕酮性皮炎,320,400009001,has symptom_main,瘙痒,1688,418290006
10063,自身免疫性孕酮性皮炎,320,400009001,has symptom,风团,2001,247472004
10064,自身免疫性孕酮性皮炎,320,400009001,has symptom,食欲下降,987,64379006
10070,自身敏感性皮炎,222,3014005,has symptom_main,皮肤红肿,1092,300886007
10071,自身敏感性皮炎,222,3014005,has symptom_main,水疱,885,339008
10072,自身敏感性皮炎,222,3014005,has symptom_main,皮肤丘疹有渗液,1668,
10073,自身敏感性皮炎,222,3014005,has symptom_main,皮肤散在丘疹,1722,445328000|255393008
10074,自身敏感性皮炎,222,3014005,has symptom_main,皮肤瘙痒,1311,418363000
10075,自身敏感性皮炎,222,3014005,has symptom,水疱,885,339008
10079,足踝扭伤,16,44465007,has symptom_main,踝关节疼痛,1204,202490009
10080,足踝扭伤,16,44465007,has symptom_main,踝关节肿胀,1786,299414004
10081,足踝扭伤,16,44465007,has symptom,踝部水肿,1452,26237000
10082,足踝扭伤,16,44465007,has symptom,踝关节屈曲挛缩畸形,2026,70258002|385522000
10083,足踝扭伤,16,44465007,has symptom,内踝下区域疼痛,1320,6417001|22253000
10084,足踝扭伤,16,44465007,has symptom,韧带断裂,2179,263134008
10085,足踝扭伤,16,44465007,has symptom,足内翻,984,249809005
10086,足踝扭伤,16,44465007,has symptom,足外翻,700,79807003
10093,足外翻,700,79807003,has symptom_main,足不能跖屈和内翻,1121,71853007|263654008
10096,足癣,467,6020002,has symptom,指甲有红色或黑色斑点,1141,
10097,足癣,467,6020002,has symptom_main,脚臭,1307,56459004|63225009
10098,足癣,467,6020002,has symptom_main,瘙痒,1688,418290006
10099,足癣,467,6020002,has symptom,脚后跟裂,1632,76853006|95321009
10100,足癣,467,6020002,has symptom,鳞屑,1993,271761007
10101,足癣,467,6020002,has symptom,水疱,885,339008
10116,足月小样儿,264,267258002,has symptom_main,消瘦,1036,61294007
10117,足月小样儿,264,267258002,has symptom_main,“老练”外貌,1221,248187002
10118,足月小样儿,264,267258002,has symptom,营养不良,1459,2492009
10119,足月小样儿,264,267258002,has symptom,脱皮,1335,271767006
10126,阻塞性肺气肿,278,16846004,has symptom_main,呼吸困难,1207,267036007
10127,阻塞性肺气肿,278,16846004,has symptom_main,桶状胸,1180,24228002
10128,阻塞性肺气肿,278,16846004,has symptom,啰音,1793,48409008
10129,阻塞性肺气肿,278,16846004,has symptom,呼气音延长,846,248586000
10130,阻塞性肺气肿,278,16846004,has symptom,呼吸音减弱,781,58840004
10131,阻塞性肺气肿,278,16846004,has symptom,胸闷,1742,23924001
